2016-12-17 19:13:39,182 8478 140151879365632       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:14:17,292 8484 140351705224192   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:14:17,293 8484 140351705224192       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:22:53,188 8520 139923073684480   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:22:53,188 8520 139923073684480       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:42:41,855 8672 140013165741056   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:42:41,856 8672 140013165741056       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:44:04,896 8678 140675023012864   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:44:04,896 8678 140675023012864       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:44:54,430 8686 140083791545344   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:44:54,430 8686 140083791545344       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:45:38,621 8692 139672071209984   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:45:38,621 8692 139672071209984       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:52:36,282 8709 139736131601408   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:52:36,282 8709 139736131601408       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:54:17,742 8719 140641455477760   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:54:17,742 8719 140641455477760       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:55:13,782 8725 140165346538496   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:55:13,782 8725 140165346538496       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:55:48,709 8731 139975557207040   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:55:48,709 8731 139975557207040       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:57:41,722 8736 139892161762304   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:57:41,722 8736 139892161762304       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 19:59:09,091 8744 140466001638400   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 19:59:09,091 8744 140466001638400       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:00:15,113 8752 139925090554880   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:00:15,113 8752 139925090554880       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:00:59,154 8759 140026183803904   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:00:59,155 8759 140026183803904       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:37:12,605 8928 140256246748160   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:37:12,605 8928 140256246748160       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:44:19,528 8974 140258347336704   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:44:19,528 8974 140258347336704       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:48:47,066 8984 140391949149184   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:48:47,066 8984 140391949149184       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:49:06,709 8988 139918060143616   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:49:06,710 8988 139918060143616       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:49:46,021 8992 140505894265856   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:49:46,022 8992 140505894265856       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:50:06,304 9005 139862681957376   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:50:06,304 9005 139862681957376       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:50:33,869 9011 140425213846528   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:50:33,869 9011 140425213846528       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 20:52:16,518 9017 140400694498304   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 20:52:16,518 9017 140400694498304       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:00:53,569 9030 140603164087296   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:00:53,569 9030 140603164087296       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:04:41,796 9043 140180631041024   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:04:41,796 9043 140180631041024       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:05:06,952 9049 140576587531264   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:05:06,952 9049 140576587531264       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:06:59,234 9057 140133967528960   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:06:59,234 9057 140133967528960       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:07:49,189 9063 139953076851712   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:07:49,190 9063 139953076851712       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:08:24,356 9074 140088970601472   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:08:24,356 9074 140088970601472       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:08:58,130 9079 140328424694784   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:08:58,130 9079 140328424694784       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:09:15,208 9084 139849342739456   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:09:15,209 9084 139849342739456       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:10:03,170 9089 139664709825536   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:10:03,170 9089 139664709825536       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:21:02,373 9111 140246133179392   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:21:02,374 9111 140246133179392       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:21:18,217 9118 140211536569344   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:21:18,217 9118 140211536569344       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:25:52,352 9128 139734267491328   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:25:52,352 9128 139734267491328       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:26:26,584 9134 140393930081280   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:26:26,584 9134 140393930081280       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:27:11,961 9140 139866917573632   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:27:11,961 9140 139866917573632       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:27:15,686 9144 139896271782912   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:27:15,686 9144 139896271782912       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:27:45,211 9149 140422860723200   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:27:45,211 9149 140422860723200       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:29:54,346 9155 140541153514496   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:29:54,346 9155 140541153514496       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:31:07,526 9163 139985751086080   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:31:07,526 9163 139985751086080       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:31:15,080 9168 140525738685440   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:31:15,080 9168 140525738685440       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-17 21:32:59,445 9179 140401516934144   CRITICAL ******** tau4 Sample App has started. ********
2016-12-17 21:32:59,445 9179 140401516934144       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:20:46,939 9617 140577278882816   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:20:46,939 9617 140577278882816       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:21:30,811 9621 139918865372160   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:21:30,811 9621 139918865372160       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:22:09,544 9628 139991805363200   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:22:09,545 9628 139991805363200       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:35:56,593 9678 140040244642816   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:35:56,593 9678 140040244642816       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:36:40,951 9685 139654253925376   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:36:40,951 9685 139654253925376       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:41:46,292 9699 139667091342336   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:41:46,292 9699 139667091342336       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:42:59,859 9707 139883344196608   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:42:59,859 9707 139883344196608       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:52:21,727 9784 140588226143232   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:52:21,727 9784 140588226143232       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 09:59:28,151 9813 139946393621504   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 09:59:28,151 9813 139946393621504       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:04:23,459 9825 139833453679616   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:04:23,459 9825 139833453679616       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:04:41,150 9856 140449167315968   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:04:41,151 9856 140449167315968       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:08:43,882 9861 140441483846656   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:08:43,882 9861 140441483846656       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:16:14,608 9877 140598310396928   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:16:14,608 9877 140598310396928       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:16:50,823 9884 140246444069888   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:16:50,823 9884 140246444069888       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:21:51,847 9891 140433851343872   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:21:51,847 9891 140433851343872       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:22:13,958 9899 140552074310656   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:22:13,958 9899 140552074310656       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:22:30,288 9906 139713042347008   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:22:30,288 9906 139713042347008       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:25:01,178 9914 140058629510144   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:25:01,178 9914 140058629510144       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:26:53,964 9919 140065022903296   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:26:53,964 9919 140065022903296       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:27:13,991 9924 140565111747584   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:27:13,991 9924 140565111747584       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:27:43,503 9929 139768241820672   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:27:43,503 9929 139768241820672       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:28:03,611 9933 140416437199872   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:28:03,611 9933 140416437199872       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:28:20,667 9938 139710666118144   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:28:20,668 9938 139710666118144       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:33:58,252 9961 139821856224256   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:33:58,253 9961 139821856224256       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:36:16,655 9972 140685861229568   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:36:16,655 9972 140685861229568       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:36:59,276 9977 139679905076224   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:36:59,276 9977 139679905076224       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:37:47,716 9982 140088831230976   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:37:47,717 9982 140088831230976       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:38:28,697 9987 140562949379072   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:38:28,697 9987 140562949379072       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:39:26,247 9992 140490722915328   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:39:26,247 9992 140490722915328       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:40:18,666 9997 139646205776896   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:40:18,667 9997 139646205776896       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:41:39,792 10006 140579160192000   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:41:39,793 10006 140579160192000       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:43:27,076 10013 140489642832896   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:43:27,076 10013 140489642832896       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:44:47,714 10017 140275785262080   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:44:47,714 10017 140275785262080       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:45:32,210 10024 140306074510336   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:45:32,211 10024 140306074510336       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:46:13,796 10028 140374744867840   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:46:13,796 10028 140374744867840       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:47:57,856 10036 139690420864000   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:47:57,857 10036 139690420864000       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:50:08,870 10041 139643015054336   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:50:08,870 10041 139643015054336       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:50:27,900 10046 139736892830720   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:50:27,900 10046 139736892830720       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:51:36,526 10057 140139570463744   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:51:36,526 10057 140139570463744       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:53:53,615 10066 140589697410048   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:53:53,615 10066 140589697410048       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 10:58:22,692 10072 140665191388160   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 10:58:22,692 10072 140665191388160       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 11:01:44,008 10082 140043932890112   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 11:01:44,009 10082 140043932890112       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 11:02:01,200 10087 140343117296640   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 11:02:01,200 10087 140343117296640       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:10:10,305 10389 140557483467776   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:10:10,306 10389 140557483467776       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:12:13,165 10401 139686486377472   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:12:13,165 10401 139686486377472       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:13:06,605 10412 140413350052864   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:13:06,605 10412 140413350052864       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:16:19,244 10432 140250994521088   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:16:19,244 10432 140250994521088       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:17:22,532 10445 139741919597568   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:17:22,532 10445 139741919597568       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:19:21,067 10458 139825016448000   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:19:21,067 10458 139825016448000       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:20:20,634 10472 139931242300416   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:20:20,634 10472 139931242300416       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:21:42,498 10488 139812996035584   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:21:42,498 10488 139812996035584       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:23:50,738 10494 140265564599296   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:23:50,738 10494 140265564599296       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:25:22,036 10501 139969344640000   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:25:22,036 10501 139969344640000       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:26:24,232 10507 139661493142528   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:26:24,233 10507 139661493142528       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:28:45,954 10515 140409249678336   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:28:45,954 10515 140409249678336       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:29:22,570 10526 140332202865664   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:29:22,570 10526 140332202865664       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:29:57,919 10538 140079205753856   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:29:57,919 10538 140079205753856       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:30:27,350 10548 140564387644416   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:30:27,350 10548 140564387644416       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:34:08,173 10592 140257464644608   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:34:08,173 10592 140257464644608       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:34:33,566 10612 140400201384960   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:34:33,567 10612 140400201384960       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:37:26,663 10621 140193856054272   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:37:26,663 10621 140193856054272       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:37:48,581 10626 140534754558976   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:37:48,581 10626 140534754558976       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:38:32,492 10632 140056415523840   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:38:32,492 10632 140056415523840       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:47:15,776 10650 139794980873216   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:47:15,776 10650 139794980873216       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:47:35,424 10657 140554390242304   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:47:35,425 10657 140554390242304       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:48:39,992 10662 140272644752384   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:48:39,992 10662 140272644752384       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:48:57,879 10669 140443822961664   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:48:57,879 10669 140443822961664       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:54:27,669 10677 139898505286656   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:54:27,670 10677 139898505286656       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-18 13:57:17,102 10690 140600821154816   CRITICAL ******** tau4 Sample App has started. ********
2016-12-18 13:57:17,102 10690 140600821154816       INFO Program has started with these args: '['/home/fgeiger/projects/tau4/src/py3/src/main.py', '_DEBUG=1']'. 
2016-12-29 15:42:06,161 13984 140166125347840   CRITICAL ******** tau4 Sample App has started. ********
